
not attentive	2022-05-26 23:53:19.362915
not attentive	2022-05-26 23:53:27.587535
not attentive	2022-05-26 23:53:27.600883
not attentive	2022-05-26 23:53:27.688380
not attentive	2022-05-26 23:53:27.737928
not attentive	2022-05-26 23:53:41.804695
not attentive	2022-05-26 23:53:41.841728
not attentive	2022-05-26 23:53:41.927294
not attentive	2022-05-26 23:53:42.347604
not attentive	2022-05-26 23:53:47.441058
attentive	2022-05-26 23:53:52.239532
not attentive	2022-05-26 23:53:55.549578
not attentive	2022-05-26 23:53:55.588470
not attentive	2022-05-26 23:53:55.635697
not attentive	2022-05-26 23:53:55.636698
not attentive	2022-05-26 23:53:55.701766
not attentive	2022-05-26 23:53:55.716275
not attentive	2022-05-26 23:53:55.765379
not attentive	2022-05-26 23:53:55.816595
not attentive	2022-05-26 23:53:55.898740
not attentive	2022-05-26 23:54:02.925378
not attentive	2022-05-26 23:54:02.968199
not attentive	2022-05-26 23:54:06.512464
not attentive	2022-05-26 23:54:09.945761
not attentive	2022-05-26 23:54:10.342404
not attentive	2022-05-26 23:54:10.392112
not attentive	2022-05-26 23:54:10.531090
not attentive	2022-05-26 23:54:14.050030
not attentive	2022-05-26 23:54:14.108429
not attentive	2022-05-26 23:54:17.994935
not attentive	2022-05-26 23:54:18.054432
attentive	2022-05-26 23:54:23.908037
not attentive	2022-05-26 23:54:38.994300
not attentive	2022-05-26 23:54:39.054329
attentive	2022-05-26 23:54:39.142567
attentive	2022-05-26 23:54:39.204288
not attentive	2022-05-26 23:54:39.268594
not attentive	2022-05-26 23:54:39.318838
attentive	2022-05-26 23:54:39.389853
not attentive	2022-05-26 23:54:43.764483
not attentive	2022-05-26 23:54:43.815678
not attentive	2022-05-26 23:54:43.892688
not attentive	2022-05-26 23:54:43.947388
not attentive	2022-05-26 23:54:44.005786
not attentive	2022-05-26 23:54:59.787910
not attentive	2022-05-26 23:54:59.834120
not attentive	2022-05-26 23:54:59.876500
not attentive	2022-05-26 23:54:59.993430
not attentive	2022-05-26 23:55:00.067380
not attentive	2022-05-26 23:55:00.252464
not attentive	2022-05-26 23:55:00.327223
not attentive	2022-05-26 23:55:03.249872
not attentive	2022-05-26 23:55:03.290726
attentive	2022-05-26 23:55:17.334925
attentive	2022-05-26 23:55:17.392080
attentive	2022-05-26 23:55:17.445085
attentive	2022-05-26 23:55:17.500800
attentive	2022-05-26 23:55:17.558503
attentive	2022-05-26 23:55:17.626163
attentive	2022-05-26 23:55:17.680322
attentive	2022-05-26 23:55:17.752604
attentive	2022-05-26 23:55:17.815469
attentive	2022-05-26 23:55:17.872477
attentive	2022-05-26 23:55:17.940205
attentive	2022-05-26 23:55:17.998196
attentive	2022-05-26 23:55:18.071970
attentive	2022-05-26 23:55:18.131893
attentive	2022-05-26 23:55:18.195384
attentive	2022-05-26 23:55:18.259275
attentive	2022-05-26 23:55:29.402207
not attentive	2022-05-26 23:55:33.372777
not attentive	2022-05-26 23:55:33.379711
attentive	2022-05-26 23:55:36.719794
attentive	2022-05-26 23:55:36.759117
attentive	2022-05-26 23:55:36.835776
not attentive	2022-05-26 23:55:51.602470
attentive	2022-05-26 23:55:51.667646
not attentive	2022-05-26 23:55:51.798029
not attentive	2022-05-26 23:55:51.846011
not attentive	2022-05-26 23:55:51.897836
attentive	2022-05-26 23:55:51.952967
not attentive	2022-05-26 23:55:52.126597
not attentive	2022-05-26 23:55:52.162541
not attentive	2022-05-26 23:55:52.239083
not attentive	2022-05-26 23:55:52.298628
not attentive	2022-05-26 23:56:00.099478
not attentive	2022-05-26 23:56:00.150997
not attentive	2022-05-26 23:56:08.018048
not attentive	2022-05-26 23:56:08.055906
not attentive	2022-05-26 23:56:16.613583
not attentive	2022-05-26 23:56:16.736707
not attentive	2022-05-26 23:56:31.695510
not attentive	2022-05-26 23:56:44.404559
not attentive	2022-05-26 23:56:44.453373
attentive	2022-05-26 23:57:11.137827
attentive	2022-05-26 23:57:11.190736
not attentive	2022-05-26 23:57:32.985339
attentive	2022-05-26 23:57:35.572275
attentive	2022-05-26 23:57:35.644522
not attentive	2022-05-26 23:57:35.699714
not attentive	2022-05-26 23:57:35.748692
not attentive	2022-05-26 23:57:35.826481
not attentive	2022-05-27 00:31:30.668350
not attentive	2022-05-27 00:31:31.355067
attentive	2022-05-27 00:31:31.455123
not attentive	2022-05-27 00:31:31.658796
not attentive	2022-05-27 00:31:31.708393
not attentive	2022-05-27 00:31:31.772298
not attentive	2022-05-27 00:31:31.828958
not attentive	2022-05-27 00:31:33.157532
not attentive	2022-05-27 00:31:33.227980
not attentive	2022-05-27 00:31:33.588400
not attentive	2022-05-27 00:31:33.653876
not attentive	2022-05-27 00:31:33.727920
not attentive	2022-05-27 00:31:33.776279
not attentive	2022-05-27 00:31:33.818412
not attentive	2022-05-27 00:31:33.851489
not attentive	2022-05-27 00:31:33.867763
attentive	2022-05-27 00:31:33.915060
not attentive	2022-05-27 00:31:33.953484
attentive	2022-05-27 00:31:34.015237
not attentive	2022-05-27 00:31:34.045268
not attentive	2022-05-27 00:31:34.110130
not attentive	2022-05-27 00:31:37.676562
not attentive	2022-05-27 00:31:43.070439
not attentive	2022-05-27 00:31:43.454199
not attentive	2022-05-27 00:31:43.652697
not attentive	2022-05-27 00:31:48.922511
attentive	2022-05-27 00:32:26.556977
attentive	2022-05-27 00:32:26.608096
attentive	2022-05-27 00:32:26.643236
not attentive	2022-05-27 00:32:26.717256
not attentive	2022-05-27 00:32:26.765193
not attentive	2022-05-27 00:32:31.950084
not attentive	2022-05-27 00:32:31.993169
not attentive	2022-05-27 00:32:32.044375
not attentive	2022-05-27 00:32:32.092834
not attentive	2022-05-27 00:32:32.140481
not attentive	2022-05-27 00:32:32.195362
not attentive	2022-05-27 00:32:32.233951
not attentive	2022-05-27 00:32:34.603936
not attentive	2022-05-27 00:32:34.706424
not attentive	2022-05-27 00:32:35.376895
not attentive	2022-05-27 00:32:35.453414
attentive	2022-05-27 00:32:35.644310
not attentive	2022-05-27 00:32:35.772248
not attentive	2022-05-27 00:32:35.810363
not attentive	2022-05-27 00:32:35.848131
not attentive	2022-05-27 00:32:36.054700
not attentive	2022-05-27 00:32:36.589775
not attentive	2022-05-27 00:32:39.640027
not attentive	2022-05-27 00:32:41.964520
not attentive	2022-05-27 00:32:42.011800
not attentive	2022-05-27 00:32:42.058846
not attentive	2022-05-27 00:32:42.132701
not attentive	2022-05-27 00:32:42.189812
not attentive	2022-05-27 00:32:42.206945
not attentive	2022-05-27 00:32:42.253282
not attentive	2022-05-27 00:32:42.303425
not attentive	2022-05-27 00:32:42.361847
not attentive	2022-05-27 00:32:42.366083
not attentive	2022-05-27 00:32:42.413466
not attentive	2022-05-27 00:32:42.422799
not attentive	2022-05-27 00:32:44.792000
not attentive	2022-05-27 00:32:44.956058
not attentive	2022-05-27 00:32:45.004956
not attentive	2022-05-27 00:32:45.053451
not attentive	2022-05-27 00:32:45.100289
not attentive	2022-05-27 00:32:45.147115
not attentive	2022-05-27 00:32:47.503445
not attentive	2022-05-27 00:32:47.580062
not attentive	2022-05-27 00:32:54.963551
not attentive	2022-05-27 00:33:03.965188
not attentive	2022-05-27 00:33:04.030847
not attentive	2022-05-27 00:33:04.094004
not attentive	2022-05-27 00:33:04.459928
not attentive	2022-05-27 00:33:04.493268
not attentive	2022-05-27 00:33:04.540803
not attentive	2022-05-27 00:33:13.484902
not attentive	2022-05-27 00:33:13.597180
not attentive	2022-05-27 00:33:21.173009
not attentive	2022-05-27 00:33:21.230192
not attentive	2022-05-27 00:33:21.310888
not attentive	2022-05-27 00:33:21.362339
not attentive	2022-05-27 00:33:23.678560
not attentive	2022-05-27 00:33:23.727623
not attentive	2022-05-27 00:33:23.788246
not attentive	2022-05-27 00:33:27.009854
not attentive	2022-05-27 00:33:27.084713
not attentive	2022-05-27 00:33:27.133307
not attentive	2022-05-27 00:33:27.208135
not attentive	2022-05-27 00:33:27.256275
not attentive	2022-05-27 00:33:27.453416
not attentive	2022-05-27 00:33:27.469666
not attentive	2022-05-27 00:33:27.710196
not attentive	2022-05-27 00:33:30.020339
not attentive	2022-05-27 00:33:30.107114
not attentive	2022-05-27 00:33:30.157497
not attentive	2022-05-27 00:33:44.617326
not attentive	2022-05-27 00:33:44.810484
not attentive	2022-05-27 00:33:44.908450
not attentive	2022-05-27 00:33:44.967855
not attentive	2022-05-27 00:33:50.116651
not attentive	2022-05-27 00:33:55.273847
not attentive	2022-05-27 00:33:55.435521
not attentive	2022-05-27 00:33:55.535421
not attentive	2022-05-27 00:33:55.596205
not attentive	2022-05-27 00:33:55.812008
not attentive	2022-05-27 00:33:55.854123
not attentive	2022-05-27 00:33:55.935488
not attentive	2022-05-27 00:33:55.986207
not attentive	2022-05-27 00:33:56.077908
not attentive	2022-05-27 00:34:01.231233
not attentive	2022-05-28 11:07:09.872111
not attentive	2022-05-28 11:07:09.939322
not attentive	2022-05-28 11:07:09.948621
not attentive	2022-05-28 11:07:10.007606
not attentive	2022-05-28 11:07:11.558600
not attentive	2022-05-28 11:07:12.092525
not attentive	2022-05-28 11:07:12.361498
not attentive	2022-05-28 11:07:12.554022
not attentive	2022-05-28 11:07:12.754676
not attentive	2022-05-28 11:07:13.117718
not attentive	2022-05-28 11:07:13.566554
not attentive	2022-05-28 11:07:13.607671
not attentive	2022-05-28 11:07:13.657972
not attentive	2022-05-28 11:07:13.727534
not attentive	2022-05-28 11:07:13.986223
not attentive	2022-05-28 11:07:14.018721
not attentive	2022-05-28 11:07:14.228279
not attentive	2022-05-28 11:07:14.287323
not attentive	2022-05-28 11:07:14.484421
not attentive	2022-05-28 11:07:14.712155
not attentive	2022-05-28 11:07:14.882032
attentive	2022-05-28 11:07:15.063805
not attentive	2022-05-28 11:07:15.077396
not attentive	2022-05-28 11:07:15.252613
not attentive	2022-05-28 11:07:15.422228
not attentive	2022-05-28 11:07:15.610095
not attentive	2022-05-28 11:07:15.777458
not attentive	2022-05-28 11:07:15.939572
not attentive	2022-05-28 11:07:16.109996
not attentive	2022-05-28 11:07:16.293367
not attentive	2022-05-28 11:07:16.466410
not attentive	2022-05-28 11:07:16.527529
not attentive	2022-05-28 11:07:16.568167
not attentive	2022-05-28 11:07:16.805488
not attentive	2022-05-28 11:07:16.927973
not attentive	2022-05-28 11:07:17.025853
not attentive	2022-05-28 11:07:17.095869
not attentive	2022-05-28 11:07:17.185764
not attentive	2022-05-28 11:07:17.242866
not attentive	2022-05-28 11:07:17.311502
not attentive	2022-05-28 11:07:17.358680
not attentive	2022-05-28 11:07:17.416414
not attentive	2022-05-28 11:07:17.462609
not attentive	2022-05-28 11:07:17.655634
not attentive	2022-05-28 11:07:17.705457
not attentive	2022-05-28 11:07:17.753193
not attentive	2022-05-28 11:07:17.798420
not attentive	2022-05-28 11:07:17.839506
not attentive	2022-05-28 11:07:17.978092
not attentive	2022-05-28 11:07:18.026112
not attentive	2022-05-28 11:07:18.076340
not attentive	2022-05-28 11:07:18.128402
not attentive	2022-05-28 11:07:18.191163
not attentive	2022-05-28 11:07:18.228078
not attentive	2022-05-28 11:07:18.320483
not attentive	2022-05-28 11:07:18.363707
not attentive	2022-05-28 11:07:18.397592
not attentive	2022-05-28 11:07:18.448315
not attentive	2022-05-28 11:07:18.487763
not attentive	2022-05-28 11:07:18.529233
not attentive	2022-05-28 11:07:18.668475
not attentive	2022-05-28 11:07:18.718192
not attentive	2022-05-28 11:07:18.774716
not attentive	2022-05-28 11:07:18.806096
not attentive	2022-05-28 11:07:18.890475
not attentive	2022-05-28 11:07:18.987712
not attentive	2022-05-28 11:07:19.042440
not attentive	2022-05-28 11:07:19.099805
not attentive	2022-05-28 11:07:19.154859
not attentive	2022-05-28 11:07:19.200263
not attentive	2022-05-28 11:07:19.328919
not attentive	2022-05-28 11:07:19.507073
not attentive	2022-05-28 11:07:19.720328
not attentive	2022-05-28 11:07:19.760916
not attentive	2022-05-28 11:07:19.801431
not attentive	2022-05-28 11:07:19.839070
not attentive	2022-05-28 11:07:20.030289
not attentive	2022-05-28 11:07:20.068683
not attentive	2022-05-28 11:07:20.137115
not attentive	2022-05-28 11:07:20.191720
not attentive	2022-05-28 11:07:20.247605
not attentive	2022-05-28 11:07:20.461502
not attentive	2022-05-28 11:07:20.499007
not attentive	2022-05-28 11:07:20.552522
not attentive	2022-05-28 11:07:20.599662
not attentive	2022-05-28 11:07:20.640745
not attentive	2022-05-28 11:07:20.692924
not attentive	2022-05-28 11:07:20.782997
not attentive	2022-05-28 11:07:20.827427
not attentive	2022-05-28 11:07:20.892311
not attentive	2022-05-28 11:07:20.929540
not attentive	2022-05-28 11:07:20.973023
not attentive	2022-05-28 11:07:21.034776
not attentive	2022-05-28 11:07:21.084783
not attentive	2022-05-28 11:07:21.139737
not attentive	2022-05-28 11:07:21.224967
not attentive	2022-05-28 11:07:21.261678
not attentive	2022-05-28 11:07:21.308129
not attentive	2022-05-28 11:07:21.527616
not attentive	2022-05-28 11:07:21.742176
not attentive	2022-05-28 11:07:21.784935
not attentive	2022-05-28 11:07:21.842263
not attentive	2022-05-28 11:07:21.928964
not attentive	2022-05-28 11:07:22.939181
not attentive	2022-05-28 11:07:23.576713
not attentive	2022-05-28 11:07:24.231694
not attentive	2022-05-28 11:07:25.229211
not attentive	2022-05-28 11:07:25.289148
not attentive	2022-05-28 11:07:25.759711
not attentive	2022-05-28 11:07:25.963514
not attentive	2022-05-28 11:07:26.169315
not attentive	2022-05-28 11:07:26.354193
not attentive	2022-05-28 11:07:26.564061
not attentive	2022-05-28 11:07:26.607772
not attentive	2022-05-28 11:07:26.650125
not attentive	2022-05-28 11:07:26.960171
not attentive	2022-05-28 11:07:27.069902
not attentive	2022-05-28 11:07:27.279833
not attentive	2022-05-28 11:07:27.483749
not attentive	2022-05-28 11:07:27.690567
not attentive	2022-05-28 11:07:27.873641
not attentive	2022-05-28 11:07:27.924999
not attentive	2022-05-28 11:07:27.969787
not attentive	2022-05-28 11:07:28.022953
not attentive	2022-05-28 11:07:28.065148
not attentive	2022-05-28 11:07:28.117848
not attentive	2022-05-28 11:07:28.163631
not attentive	2022-05-28 11:07:28.205126
not attentive	2022-05-28 11:07:28.853402
not attentive	2022-05-28 11:07:29.049842
not attentive	2022-05-28 11:07:29.241813
not attentive	2022-05-28 11:07:29.429433
not attentive	2022-05-28 11:07:29.622813
not attentive	2022-05-28 11:07:29.829542
not attentive	2022-05-28 11:07:30.012669
not attentive	2022-05-28 11:07:30.206056
not attentive	2022-05-28 11:07:30.406077
not attentive	2022-05-28 11:07:30.612412
not attentive	2022-05-28 11:07:30.801772
not attentive	2022-05-28 11:07:30.989077
not attentive	2022-05-28 11:07:31.188769
not attentive	2022-05-28 11:07:31.397453
not attentive	2022-05-28 11:07:31.589279
not attentive	2022-05-28 11:07:31.784700
not attentive	2022-05-28 11:07:31.989136
not attentive	2022-05-28 11:07:32.178540
not attentive	2022-05-28 11:07:32.381201
not attentive	2022-05-28 11:07:32.588742
not attentive	2022-05-28 11:07:32.801135
not attentive	2022-05-28 11:07:33.004006
not attentive	2022-05-28 11:07:33.199975
not attentive	2022-05-28 11:07:33.387713
not attentive	2022-05-28 11:07:33.580431
attentive	2022-05-28 11:07:33.780314
attentive	2022-05-28 11:07:33.977667
attentive	2022-05-28 11:07:34.024089
attentive	2022-05-28 11:07:34.226816
attentive	2022-05-28 11:07:34.424816
attentive	2022-05-28 11:07:34.616304
attentive	2022-05-28 11:07:34.832280
not attentive	2022-05-28 11:07:35.027863
not attentive	2022-05-28 11:07:35.224709
attentive	2022-05-28 11:07:35.259411
attentive	2022-05-28 11:07:35.472525
attentive	2022-05-28 11:07:35.518766
attentive	2022-05-28 11:07:35.719303
attentive	2022-05-28 11:07:35.920099
attentive	2022-05-28 11:07:36.138690
attentive	2022-05-28 11:07:36.354978
attentive	2022-05-28 11:07:36.547482
attentive	2022-05-28 11:07:36.737831
attentive	2022-05-28 11:07:36.929651
attentive	2022-05-28 11:07:37.141908
attentive	2022-05-28 11:07:37.361935
attentive	2022-05-28 11:07:37.550342
attentive	2022-05-28 11:07:37.742942
attentive	2022-05-28 11:07:37.938554
attentive	2022-05-28 11:07:38.158668
attentive	2022-05-28 11:07:38.374704
attentive	2022-05-28 11:07:38.571014
attentive	2022-05-28 11:07:38.802798
attentive	2022-05-28 11:07:39.047759
attentive	2022-05-28 11:07:39.281241
attentive	2022-05-28 11:07:39.496554
attentive	2022-05-28 11:07:39.723083
attentive	2022-05-28 11:07:39.935354
attentive	2022-05-28 11:07:40.152890
attentive	2022-05-28 11:07:40.388749
attentive	2022-05-28 11:07:40.621778
attentive	2022-05-28 11:07:40.838297
attentive	2022-05-28 11:07:41.031954
attentive	2022-05-28 11:07:41.245856
attentive	2022-05-28 11:07:41.464910
attentive	2022-05-28 11:07:41.695680
not attentive	2022-05-28 11:07:41.925895
attentive	2022-05-28 11:07:42.138328
attentive	2022-05-28 11:07:42.358979
attentive	2022-05-28 11:07:42.610443
attentive	2022-05-28 11:07:42.842952
not attentive	2022-05-28 11:07:43.171688
not attentive	2022-05-28 11:07:43.389139
attentive	2022-05-28 11:07:43.628807
attentive	2022-05-28 11:07:44.195836
attentive	2022-05-28 11:07:44.298173
attentive	2022-05-28 11:07:44.355442
attentive	2022-05-28 11:07:44.591913
attentive	2022-05-28 11:07:44.842424
attentive	2022-05-28 11:07:45.050067
not attentive	2022-05-28 11:07:45.083246
attentive	2022-05-28 11:07:45.248908
not attentive	2022-05-28 11:07:45.448362
attentive	2022-05-28 11:07:45.498593
attentive	2022-05-28 11:07:45.723517
not attentive	2022-05-28 11:07:45.953443
attentive	2022-05-28 11:07:46.191101
attentive	2022-05-28 11:07:46.397655
attentive	2022-05-28 11:07:46.617243
attentive	2022-05-28 11:07:46.808851
attentive	2022-05-28 11:07:46.998184
attentive	2022-05-28 11:07:47.190683
attentive	2022-05-28 11:07:47.395166
attentive	2022-05-28 11:07:47.586788
attentive	2022-05-28 11:07:47.782051
attentive	2022-05-28 11:07:47.970153
attentive	2022-05-28 11:07:48.162800
attentive	2022-05-28 11:07:48.348355
attentive	2022-05-28 11:07:48.539352
attentive	2022-05-28 11:07:48.739654
attentive	2022-05-28 11:07:48.935626
attentive	2022-05-28 11:07:49.123947
attentive	2022-05-28 11:07:49.313411
attentive	2022-05-28 11:07:49.517710
attentive	2022-05-28 11:07:49.710336
attentive	2022-05-28 11:07:49.913162
attentive	2022-05-28 11:07:50.113609
attentive	2022-05-28 11:07:50.299923
not attentive	2022-05-28 11:07:50.488265
attentive	2022-05-28 11:07:50.678704
attentive	2022-05-28 11:07:50.868255
attentive	2022-05-28 11:07:51.053080
attentive	2022-05-28 11:07:51.259432
attentive	2022-05-28 11:07:51.463102
attentive	2022-05-28 11:07:51.658552
attentive	2022-05-28 11:07:51.847893
attentive	2022-05-28 11:07:52.039773
attentive	2022-05-28 11:07:52.247973
attentive	2022-05-28 11:07:52.443571
attentive	2022-05-28 11:07:52.635283
attentive	2022-05-28 11:07:52.833902
attentive	2022-05-28 11:07:53.019847
attentive	2022-05-28 11:07:53.212123
attentive	2022-05-28 11:07:53.398144
attentive	2022-05-28 11:07:53.595242
attentive	2022-05-28 11:07:53.778038
attentive	2022-05-28 11:07:53.978140
attentive	2022-05-28 11:07:54.178222
attentive	2022-05-28 11:07:54.367265
attentive	2022-05-28 11:07:54.570071
attentive	2022-05-28 11:07:54.761027
attentive	2022-05-28 11:07:54.961041
attentive	2022-05-28 11:07:55.162665
attentive	2022-05-28 11:07:55.358056
attentive	2022-05-28 11:07:55.558297
attentive	2022-05-28 11:07:55.753806
attentive	2022-05-28 11:07:55.956891
attentive	2022-05-28 11:07:56.147479
attentive	2022-05-28 11:07:56.363550
attentive	2022-05-28 11:07:56.572482
attentive	2022-05-28 11:07:56.776871
attentive	2022-05-28 11:07:56.970673
attentive	2022-05-28 11:07:57.178644
attentive	2022-05-28 11:07:57.383709
attentive	2022-05-28 11:07:57.588325
attentive	2022-05-28 11:07:57.785304
attentive	2022-05-28 11:07:57.987623
not attentive	2022-05-28 11:07:58.189914
not attentive	2022-05-28 11:07:58.390572
not attentive	2022-05-28 11:07:58.574837
not attentive	2022-05-28 11:07:58.769729
attentive	2022-05-28 11:07:58.967753
attentive	2022-05-28 11:07:59.165747
attentive	2022-05-28 11:07:59.364766
attentive	2022-05-28 11:07:59.564012
attentive	2022-05-28 11:07:59.817978
attentive	2022-05-28 11:08:00.032118
attentive	2022-05-28 11:08:00.225604
attentive	2022-05-28 11:08:00.428415
attentive	2022-05-28 11:08:00.621620
attentive	2022-05-28 11:08:00.812895
attentive	2022-05-28 11:08:01.005577
attentive	2022-05-28 11:08:01.226672
attentive	2022-05-28 11:08:01.432436
not attentive	2022-05-28 11:08:01.648903
not attentive	2022-05-28 11:08:01.697990
not attentive	2022-05-28 11:08:01.737850
attentive	2022-05-28 11:08:02.027980
not attentive	2022-05-28 11:08:02.209683
not attentive	2022-05-28 11:08:02.257740
not attentive	2022-05-28 11:08:02.463800
not attentive	2022-05-28 11:08:02.666881
not attentive	2022-05-28 11:08:02.709885
not attentive	2022-05-28 11:08:02.760020
not attentive	2022-05-28 11:08:03.001731
not attentive	2022-05-28 11:08:03.087547
not attentive	2022-05-28 11:08:03.137082
not attentive	2022-05-28 11:08:03.348288
not attentive	2022-05-28 11:08:03.552264
not attentive	2022-05-28 11:08:03.749216
not attentive	2022-05-28 11:08:03.946020
not attentive	2022-05-28 11:08:04.139149
not attentive	2022-05-28 11:08:04.331341
not attentive	2022-05-28 11:08:04.393118
not attentive	2022-05-28 11:08:04.507237
not attentive	2022-05-28 11:08:04.555342
not attentive	2022-05-28 11:08:04.602255
not attentive	2022-05-28 11:08:04.654968
not attentive	2022-05-28 11:08:04.702764
not attentive	2022-05-28 11:08:04.929191
not attentive	2022-05-28 11:08:05.253527
not attentive	2022-05-28 11:08:05.299775
not attentive	2022-05-28 11:08:05.370377
not attentive	2022-05-28 11:08:05.584227
not attentive	2022-05-28 11:08:05.778383
not attentive	2022-05-28 11:08:05.975902
not attentive	2022-05-28 11:08:06.168528
not attentive	2022-05-28 11:08:06.368000
not attentive	2022-05-28 11:08:06.562731
not attentive	2022-05-28 11:08:06.612834
not attentive	2022-05-28 11:08:06.811771
not attentive	2022-05-28 11:08:07.008087
not attentive	2022-05-28 11:08:07.337361
not attentive	2022-05-28 11:08:07.538383
not attentive	2022-05-28 11:08:07.738672
not attentive	2022-05-28 11:08:07.993400
not attentive	2022-05-28 11:08:08.187342
not attentive	2022-05-28 11:08:08.403683
not attentive	2022-05-28 11:08:08.457474
not attentive	2022-05-28 11:08:08.681194
not attentive	2022-05-28 11:08:08.737417
not attentive	2022-05-28 11:08:08.937497
not attentive	2022-05-28 11:08:09.137022
not attentive	2022-05-28 11:08:09.331163
not attentive	2022-05-28 11:08:09.528236
not attentive	2022-05-28 11:08:09.739625
not attentive	2022-05-28 11:08:09.777716
not attentive	2022-05-28 11:08:09.838209
not attentive	2022-05-28 11:08:09.887715
not attentive	2022-05-28 11:08:10.118547
not attentive	2022-05-28 11:08:10.171180
not attentive	2022-05-28 11:08:10.368522
not attentive	2022-05-28 11:08:10.551787
not attentive	2022-05-28 11:08:10.757872
not attentive	2022-05-28 11:08:11.147356
not attentive	2022-05-28 11:08:11.197456
not attentive	2022-05-28 11:08:11.248970
not attentive	2022-05-28 11:08:11.293890
not attentive	2022-05-28 11:08:11.421716
not attentive	2022-05-28 11:08:11.476853
not attentive	2022-05-28 11:08:11.513005
not attentive	2022-05-28 11:08:11.760096
not attentive	2022-05-28 11:08:11.966102
attentive	2022-05-28 11:08:12.166802
not attentive	2022-05-28 11:08:12.217584
not attentive	2022-05-28 11:08:12.445303
not attentive	2022-05-28 11:08:12.650506
not attentive	2022-05-28 11:08:12.837237
not attentive	2022-05-28 11:08:12.889094
not attentive	2022-05-28 11:08:13.089052
not attentive	2022-05-28 11:08:13.309798
not attentive	2022-05-28 11:08:13.511189
not attentive	2022-05-28 11:08:13.697910
not attentive	2022-05-28 11:08:13.887309
not attentive	2022-05-28 11:08:13.943944
not attentive	2022-05-28 11:08:13.997658
not attentive	2022-05-28 11:08:14.190543
not attentive	2022-05-28 11:08:14.396711
not attentive	2022-05-28 11:08:14.593488
not attentive	2022-05-28 11:08:14.789907
not attentive	2022-05-28 11:08:14.848625
not attentive	2022-05-28 11:08:14.916950
attentive	2022-05-28 11:08:14.974435
not attentive	2022-05-28 11:08:15.047697
attentive	2022-05-28 11:08:15.110992
attentive	2022-05-28 11:08:15.307418
attentive	2022-05-28 11:08:15.520360
attentive	2022-05-28 11:08:15.725401
attentive	2022-05-28 11:08:15.917761
attentive	2022-05-28 11:08:16.135121
attentive	2022-05-28 11:08:16.338991
attentive	2022-05-28 11:08:16.548607
attentive	2022-05-28 11:08:16.764475
attentive	2022-05-28 11:08:16.807321
attentive	2022-05-28 11:08:16.848379
attentive	2022-05-28 11:08:17.074543
attentive	2022-05-28 11:08:17.273062
attentive	2022-05-28 11:08:17.490865
attentive	2022-05-28 11:08:17.700724
not attentive	2022-05-28 11:08:17.899339
